hepatwin_id,compound_name,dili_concern,dili_score,snapshot_at
HT0276,Clotrimazole,vLess-DILI-concern,0.6973363971042558,2026-08-06T02:54:52.065883+00:00
HT0277,Cloxacillin sodium,vLess-DILI-concern,0.7280091887750975,2026-08-06T02:54:52.065883+00:00
HT0278,Clozapine,vMost-DILI-concern,0.6981812029384182,2026-08-06T02:54:52.065883+00:00
HT0279,Cobicistat,Ambiguous-DILI-concern,0.603814750633875,2026-08-06T02:54:52.065883+00:00
HT0280,Cobimetinib fumarate,Ambiguous-DILI-concern,0.6555297179516301,2026-08-06T02:54:52.065883+00:00
HT0281,Codeine sulfate,vNo-DILI-concern,0.6210092912074832,2026-08-06T02:54:52.065883+00:00
HT0282,Colchicine,Ambiguous-DILI-concern,0.6654876084797491,2026-08-06T02:54:52.065883+00:00
HT0284,Colestipol hydrochloride,vLess-DILI-concern,0.536791315197821,2026-08-06T02:54:52.065883+00:00
HT0285,Colistimethate sodium,vNo-DILI-concern,0.5330442926100614,2026-08-06T02:54:52.065883+00:00
HT0286,Conivaptan hydrochloride,vNo-DILI-concern,0.70559018454809,2026-08-06T02:54:52.065883+00:00
HT0287,Copanlisib dihydrochloride,vNo-DILI-concern,0.634202959222813,2026-08-06T02:54:52.065883+00:00
HT0288,Copper cu-64 dotatate,vNo-DILI-concern,0.5228894496983825,2026-08-06T02:54:52.065883+00:00
HT0289,Corticorelin ovine triflutate,vNo-DILI-concern,0.5198049687988334,2026-08-06T02:54:52.065883+00:00
HT0290,Corticotropin,vNo-DILI-concern,0.5187501522032583,2026-08-06T02:54:52.065883+00:00
HT0291,Cortisone acetate,vNo-DILI-concern,0.6065973344986749,2026-08-06T02:54:52.065883+00:00
HT0292,Cosyntropin,vNo-DILI-concern,0.5235601644554715,2026-08-06T02:54:52.065883+00:00
HT0293,Crizotinib,vMost-DILI-concern,0.6647695063519633,2026-08-06T02:54:52.065883+00:00
HT0295,Cromoglicate,vLess-DILI-concern,0.6295880003005327,2026-08-06T02:54:52.065883+00:00
HT0296,Cupric chloride,vNo-DILI-concern,0.5587866901256012,2026-08-06T02:54:52.065883+00:00
HT0297,Cyanocobalamin,vNo-DILI-concern,0.5599364559557785,2026-08-06T02:54:52.065883+00:00
HT0298,Cyclobenzaprine hydrochloride,vLess-DILI-concern,0.6726554060811707,2026-08-06T02:54:52.065883+00:00
HT0299,Cyclofenil,vMost-DILI-concern,0.6690137646531501,2026-08-06T02:54:52.065883+00:00
HT0300,Cyclophosphamide,vLess-DILI-concern,0.5708978509248179,2026-08-06T02:54:52.065883+00:00
HT0301,Cycloserine,Ambiguous-DILI-concern,0.5957561157873783,2026-08-06T02:54:52.065883+00:00
HT0328,Deferiprone,Ambiguous-DILI-concern,0.654277086148977,2026-08-06T02:54:52.065883+00:00
HT0302,Cyclosporine,vMost-DILI-concern,0.5699511098085798,2026-08-06T02:54:52.065883+00:00
HT0303,Cyproheptadine hydrochloride,vLess-DILI-concern,0.669364078967046,2026-08-06T02:54:52.065883+00:00
HT0304,Cysteamine bitartrate,Ambiguous-DILI-concern,0.5584949342810285,2026-08-06T02:54:52.065883+00:00
HT0305,Cytarabine,vMost-DILI-concern,0.5703399881452597,2026-08-06T02:54:52.065883+00:00
HT0306,Dabigatran etexilate mesylate,vLess-DILI-concern,0.6688773330978695,2026-08-06T02:54:52.065883+00:00
HT0307,Dabrafenib mesylate,Ambiguous-DILI-concern,0.7264444342583071,2026-08-06T02:54:52.065883+00:00
HT0308,Dacarbazine,vMost-DILI-concern,0.6822964431530011,2026-08-06T02:54:52.065883+00:00
HT0309,Dacomitinib,vLess-DILI-concern,0.7024087807067187,2026-08-06T02:54:52.065883+00:00
HT0310,Dactinomycin,vMost-DILI-concern,0.6670338783128945,2026-08-06T02:54:52.065883+00:00
HT0311,Dalbavancin hydrochloride,Ambiguous-DILI-concern,0.5966505237740561,2026-08-06T02:54:52.065883+00:00
HT0312,Dalfampridine,vNo-DILI-concern,0.6843751627769452,2026-08-06T02:54:52.065883+00:00
HT0314,Danazol,vMost-DILI-concern,0.6319247410918205,2026-08-06T02:54:52.065883+00:00
HT0315,Dantrolene sodium,vMost-DILI-concern,0.6750793352264417,2026-08-06T02:54:52.065883+00:00
HT0316,Dapagliflozin,vNo-DILI-concern,0.5929182244728228,2026-08-06T02:54:52.065883+00:00
HT0317,Dapsone,vLess-DILI-concern,0.6971505364320364,2026-08-06T02:54:52.065883+00:00
HT0327,Deferasirox,vMost-DILI-concern,0.6990354772777814,2026-08-06T02:54:52.065883+00:00
HT0318,Daptomycin,vLess-DILI-concern,0.5851251339760413,2026-08-06T02:54:52.065883+00:00
HT0320,Darifenacin hydrobromide,vNo-DILI-concern,0.6187802079270929,2026-08-06T02:54:52.065883+00:00
HT0321,Darolutamide,Ambiguous-DILI-concern,0.6550850377112927,2026-08-06T02:54:52.065883+00:00
HT0322,Darunavir,vMost-DILI-concern,0.6323145015253621,2026-08-06T02:54:52.065883+00:00
HT0323,Dasatinib,vLess-DILI-concern,0.6832721135438118,2026-08-06T02:54:52.065883+00:00
HT0325,Daunorubicin hydrochloride,vNo-DILI-concern,0.6582050492065122,2026-08-06T02:54:52.065883+00:00
HT0326,Decitabine,Ambiguous-DILI-concern,0.5850951495046958,2026-08-06T02:54:52.065883+00:00
HT0329,Deferoxamine mesylate,vLess-DILI-concern,0.5445755390273895,2026-08-06T02:54:52.065883+00:00
HT0331,Deflazacort,vNo-DILI-concern,0.6078874297688974,2026-08-06T02:54:52.065883+00:00
HT0332,Degarelix acetate,Ambiguous-DILI-concern,0.581647368733737,2026-08-06T02:54:52.065883+00:00
HT0333,Delafloxacin meglumine,Ambiguous-DILI-concern,0.6926188760316129,2026-08-06T02:54:52.065883+00:00
HT0334,Delavirdine mesylate,Ambiguous-DILI-concern,0.6827556032542093,2026-08-06T02:54:52.065883+00:00
HT0335,Demeclocycline hydrochloride,Ambiguous-DILI-concern,0.6754116278372856,2026-08-06T02:54:52.065883+00:00
HT0337,Deoxycholic acid,vNo-DILI-concern,0.5427573051418952,2026-08-06T02:54:52.065883+00:00
HT0339,Desipramine hydrochloride,Ambiguous-DILI-concern,0.6389974250606473,2026-08-06T02:54:52.065883+00:00
HT0340,Desloratadine,vLess-DILI-concern,0.6766132522262296,2026-08-06T02:54:52.065883+00:00
HT0341,Desmopressin acetate,Ambiguous-DILI-concern,0.5351463377096568,2026-08-06T02:54:52.065883+00:00
HT0342,Desvenlafaxine succinate,vLess-DILI-concern,0.5818626332489616,2026-08-06T02:54:52.065883+00:00
HT0343,Deutetrabenazine,vNo-DILI-concern,0.5745470382968406,2026-08-06T02:54:52.065883+00:00
HT0344,Dexamethasone,Ambiguous-DILI-concern,0.5898256291129307,2026-08-06T02:54:52.065883+00:00
HT0345,Dexbrompheniramine maleate,vNo-DILI-concern,0.6542282312036057,2026-08-06T02:54:52.065883+00:00
HT0346,Dexchlorpheniramine maleate,vNo-DILI-concern,0.6636836406510035,2026-08-06T02:54:52.065883+00:00
HT0347,Dexlansoprazole,vLess-DILI-concern,0.6981524959470929,2026-08-06T02:54:52.065883+00:00
HT0348,Dexmedetomidine hydrochloride,Ambiguous-DILI-concern,0.6713808758874276,2026-08-06T02:54:52.065883+00:00
HT0349,Dexmethylphenidate hydrochloride,vLess-DILI-concern,0.6190016208392923,2026-08-06T02:54:52.065883+00:00
HT0350,Dexpanthenol,vNo-DILI-concern,0.5310369664171659,2026-08-06T02:54:52.065883+00:00
HT0351,Dexrazoxane hydrochloride,Ambiguous-DILI-concern,0.587172134188119,2026-08-06T02:54:52.065883+00:00
HT0352,Dextroamphetamine sulfate,vNo-DILI-concern,0.6042134937752978,2026-08-06T02:54:52.065883+00:00
HT0353,Dextromethorphan polistirex,vNo-DILI-concern,0.6098425545464022,2026-08-06T02:54:52.065883+00:00
HT0354,Dextrose,vNo-DILI-concern,0.5369257331669712,2026-08-06T02:54:52.065883+00:00
HT0355,Diatrizoate sodium,vNo-DILI-concern,0.6312339223111213,2026-08-06T02:54:52.065883+00:00
HT0356,Diazepam,vLess-DILI-concern,0.7025647550561369,2026-08-06T02:54:52.065883+00:00
HT0357,Diazoxide,Ambiguous-DILI-concern,0.715916245907726,2026-08-06T02:54:52.065883+00:00
HT0358,Dichlorphenamide,vNo-DILI-concern,0.6801022869968343,2026-08-06T02:54:52.065883+00:00
HT0359,Diclofenac sodium,vMost-DILI-concern,0.6781442593740952,2026-08-06T02:54:52.065883+00:00
HT0360,Dicloxacillin sodium,vLess-DILI-concern,0.7249365150421453,2026-08-06T02:54:52.065883+00:00
HT0361,Dicyclomine hydrochloride,vNo-DILI-concern,0.5534785209933144,2026-08-06T02:54:52.065883+00:00
HT0398,Droxicam,vMost-DILI-concern,0.716156798617775,2026-08-06T02:54:52.065883+00:00
HT0362,Didanosine,vMost-DILI-concern,0.595988506086992,2026-08-06T02:54:52.065883+00:00
HT0363,Diethylpropion hydrochloride,vNo-DILI-concern,0.5962205516708584,2026-08-06T02:54:52.065883+00:00
HT0364,Difelikefalin acetate,vNo-DILI-concern,0.5485585194493888,2026-08-06T02:54:52.065883+00:00
HT0365,Diflunisal,vMost-DILI-concern,0.6778658116267954,2026-08-06T02:54:52.065883+00:00
HT0366,Digoxin,vNo-DILI-concern,0.5693529489386682,2026-08-06T02:54:52.065883+00:00
HT0367,Dihydroergotamine mesylate,vNo-DILI-concern,0.6212632878990165,2026-08-06T02:54:52.065883+00:00
HT0368,Diltiazem hydrochloride,vMost-DILI-concern,0.6815106371581101,2026-08-06T02:54:52.065883+00:00
HT0369,Dimenhydrinate,vNo-DILI-concern,0.6010455621470201,2026-08-06T02:54:52.065883+00:00
HT0370,Dimercaprol,vNo-DILI-concern,0.5345767809390166,2026-08-06T02:54:52.065883+00:00
HT0371,Dimethyl fumarate,vMost-DILI-concern,0.6118033183426661,2026-08-06T02:54:52.065883+00:00
HT0372,Diphenhydramine hydrochloride,vNo-DILI-concern,0.6010455621470201,2026-08-06T02:54:52.065883+00:00
HT0373,Diphenoxylate,vNo-DILI-concern,0.6179254123988789,2026-08-06T02:54:52.065883+00:00
HT0374,Dipyridamole,Ambiguous-DILI-concern,0.5665971917605148,2026-08-06T02:54:52.065883+00:00
HT0375,Diroximel fumarate,Ambiguous-DILI-concern,0.5892387635629072,2026-08-06T02:54:52.065883+00:00
HT0376,Disopyramide phosphate,vLess-DILI-concern,0.6159507541471019,2026-08-06T02:54:52.065883+00:00
HT0377,Disulfiram,vMost-DILI-concern,0.587060405728631,2026-08-06T02:54:52.065883+00:00
HT0378,Divalproex sodium,vMost-DILI-concern,0.5554241737120494,2026-08-06T02:54:52.065883+00:00
HT0379,Dobutamine hydrochloride,vNo-DILI-concern,0.5855764977647205,2026-08-06T02:54:52.065883+00:00
HT0380,Docetaxel,vLess-DILI-concern,0.6831028353030687,2026-08-06T02:54:52.065883+00:00
HT0381,Dofetilide,vLess-DILI-concern,0.6553911775200293,2026-08-06T02:54:52.065883+00:00
HT0382,Dolasetron mesylate,Ambiguous-DILI-concern,0.6323394514664726,2026-08-06T02:54:52.065883+00:00
HT0383,Dolutegravir sodium,vMost-DILI-concern,0.6477457727084048,2026-08-06T02:54:52.065883+00:00
HT0384,Donepezil hydrochloride,vLess-DILI-concern,0.6314078336889937,2026-08-06T02:54:52.065883+00:00
HT0385,Dopamine hydrochloride,vNo-DILI-concern,0.5821769315748493,2026-08-06T02:54:52.065883+00:00
HT0386,Doravirine,Ambiguous-DILI-concern,0.705609576773648,2026-08-06T02:54:52.065883+00:00
HT0387,Doripenem,Ambiguous-DILI-concern,0.6321506341863715,2026-08-06T02:54:52.065883+00:00
HT0388,Doxapram hydrochloride,vNo-DILI-concern,0.6154674855113479,2026-08-06T02:54:52.065883+00:00
HT0389,Doxazosin mesylate,vLess-DILI-concern,0.6667130332240417,2026-08-06T02:54:52.065883+00:00
HT0390,Doxepin hydrochloride,vLess-DILI-concern,0.6554159000503015,2026-08-06T02:54:52.065883+00:00
HT0391,Doxercalciferol,Ambiguous-DILI-concern,0.5884352022332086,2026-08-06T02:54:52.065883+00:00
HT0392,Doxorubicin hydrochloride,vLess-DILI-concern,0.6285017126388811,2026-08-06T02:54:52.065883+00:00
HT0393,Doxycycline,vLess-DILI-concern,0.6700119226028104,2026-08-06T02:54:52.065883+00:00
HT0394,Doxylamine succinate,vNo-DILI-concern,0.6099724010484223,2026-08-06T02:54:52.065883+00:00
HT0395,Dronabinol,Ambiguous-DILI-concern,0.6277356991426453,2026-08-06T02:54:52.065883+00:00
HT0396,Dronedarone hydrochloride,vMost-DILI-concern,0.6756551707052163,2026-08-06T02:54:52.065883+00:00
HT0397,Droperidol,vNo-DILI-concern,0.6450383602853687,2026-08-06T02:54:52.065883+00:00
HT0399,Droxidopa,vNo-DILI-concern,0.5717264338089252,2026-08-06T02:54:52.065883+00:00
HT0400,Duloxetine hydrochloride,vMost-DILI-concern,0.667825544731706,2026-08-06T02:54:52.065883+00:00
HT0401,Dutasteride,vNo-DILI-concern,0.6392704568944231,2026-08-06T02:54:52.065883+00:00
HT0402,Duvelisib,Ambiguous-DILI-concern,0.7057074747626673,2026-08-06T02:54:52.065883+00:00
HT0403,Dyphylline,vNo-DILI-concern,0.5665861581405687,2026-08-06T02:54:52.065883+00:00
HT0404,Ebrotidine,vMost-DILI-concern,0.7111910267424868,2026-08-06T02:54:52.065883+00:00
HT0405,Ecallantide,vNo-DILI-concern,0.5082427567488332,2026-08-06T02:54:52.065883+00:00
HT0407,Edaravone,vNo-DILI-concern,0.6844720546635858,2026-08-06T02:54:52.065883+00:00
HT0408,Edetate calcium disodium,Ambiguous-DILI-concern,0.5475092714817371,2026-08-06T02:54:52.065883+00:00
HT0409,Edoxaban tosylate,Ambiguous-DILI-concern,0.6934777014575191,2026-08-06T02:54:52.065883+00:00
HT0410,Edrophonium chloride,vNo-DILI-concern,0.5966967049634182,2026-08-06T02:54:52.065883+00:00
HT0411,Efavirenz,vMost-DILI-concern,0.6774424464321408,2026-08-06T02:54:52.065883+00:00
HT0412,Elagolix sodium,Ambiguous-DILI-concern,0.6431817630223693,2026-08-06T02:54:52.065883+00:00
HT0413,Eletriptan hydrobromide,Ambiguous-DILI-concern,0.636049508230387,2026-08-06T02:54:52.065883+00:00
HT0414,Eliglustat tartrate,vNo-DILI-concern,0.5495402466823677,2026-08-06T02:54:52.065883+00:00
HT0415,Eltrombopag olamine,vMost-DILI-concern,0.7091325604278479,2026-08-06T02:54:52.065883+00:00
HT0416,Eluxadoline,Ambiguous-DILI-concern,0.6651719618123337,2026-08-06T02:54:52.065883+00:00
HT0417,Empagliflozin,vNo-DILI-concern,0.5783695976260709,2026-08-06T02:54:52.065883+00:00
HT0418,Emtricitabine,Ambiguous-DILI-concern,0.614080481403948,2026-08-06T02:54:52.065883+00:00
HT0419,Enalapril maleate,vLess-DILI-concern,0.6057794711211777,2026-08-06T02:54:52.065883+00:00
HT0420,Enalaprilat,Ambiguous-DILI-concern,0.5879715343704948,2026-08-06T02:54:52.065883+00:00
HT0421,Enasidenib mesylate,Ambiguous-DILI-concern,0.6457103593207388,2026-08-06T02:54:52.065883+00:00
HT0422,Encorafenib,Ambiguous-DILI-concern,0.7133958271431756,2026-08-06T02:54:52.065883+00:00
HT0423,Enfuvirtide,Ambiguous-DILI-concern,0.5314102174624222,2026-08-06T02:54:52.065883+00:00
HT0425,Entacapone,vLess-DILI-concern,0.655704220241329,2026-08-06T02:54:52.065883+00:00
HT0475,Exifone,vMost-DILI-concern,0.6482980223590925,2026-08-06T02:54:52.065883+00:00
HT0426,Entecavir,Ambiguous-DILI-concern,0.6094792211192358,2026-08-06T02:54:52.065883+00:00
HT0427,Entrectinib,Ambiguous-DILI-concern,0.6763939272443087,2026-08-06T02:54:52.065883+00:00
HT0428,Enzalutamide,vNo-DILI-concern,0.6809897760382612,2026-08-06T02:54:52.065883+00:00
HT0429,Ephedrine sulfate,vNo-DILI-concern,0.587981216041563,2026-08-06T02:54:52.065883+00:00
HT0430,Epinephrine,vNo-DILI-concern,0.5645098622093481,2026-08-06T02:54:52.065883+00:00
HT0431,Epirubicin hydrochloride,Ambiguous-DILI-concern,0.6285017126388811,2026-08-06T02:54:52.065883+00:00
HT0432,Eplerenone,vLess-DILI-concern,0.627568922042211,2026-08-06T02:54:52.065883+00:00
HT0433,Epoetin alfa,vNo-DILI-concern,0.5785482045859788,2026-08-06T02:54:52.065883+00:00
HT0434,Epoprostenol sodium,Ambiguous-DILI-concern,0.5608052152781501,2026-08-06T02:54:52.065883+00:00
HT0435,Eprosartan mesylate,Ambiguous-DILI-concern,0.6809427384610218,2026-08-06T02:54:52.065883+00:00
HT0436,Eptifibatide,vNo-DILI-concern,0.5601938180784398,2026-08-06T02:54:52.065883+00:00
HT0437,Eravacycline dihydrochloride,Ambiguous-DILI-concern,0.6365228592601133,2026-08-06T02:54:52.065883+00:00
HT0438,Erdafitinib,Ambiguous-DILI-concern,0.6843679319734518,2026-08-06T02:54:52.065883+00:00
HT0439,Ergocalciferol,vNo-DILI-concern,0.5871106786790176,2026-08-06T02:54:52.065883+00:00
HT0440,Eribulin mesylate,Ambiguous-DILI-concern,0.5648696005153026,2026-08-06T02:54:52.065883+00:00
HT0441,Erlotinib hydrochloride,vMost-DILI-concern,0.6717934629587183,2026-08-06T02:54:52.065883+00:00
HT0442,Ertapenem sodium,Ambiguous-DILI-concern,0.6621140346778507,2026-08-06T02:54:52.065883+00:00
HT0443,Ertugliflozin,vNo-DILI-concern,0.6128354684448207,2026-08-06T02:54:52.065883+00:00
HT0444,Erythromycin estolate,vMost-DILI-concern,0.6432008661906914,2026-08-06T02:54:52.065883+00:00
HT0445,Erythropoietin,vNo-DILI-concern,0.5785482045859788,2026-08-06T02:54:52.065883+00:00
HT0446,Escitalopram oxalate,vLess-DILI-concern,0.6344046391691988,2026-08-06T02:54:52.065883+00:00
HT0447,Eslicarbazepine acetate,Ambiguous-DILI-concern,0.6715926115448645,2026-08-06T02:54:52.065883+00:00
HT0448,Esmolol hydrochloride,vNo-DILI-concern,0.5752261909426377,2026-08-06T02:54:52.065883+00:00
HT0449,Esomeprazole sodium,vLess-DILI-concern,0.7113706803294984,2026-08-06T02:54:52.065883+00:00
HT0450,Estazolam,vNo-DILI-concern,0.713368760127086,2026-08-06T02:54:52.065883+00:00
HT0451,Estradiol valerate,vLess-DILI-concern,0.616184655785077,2026-08-06T02:54:52.065883+00:00
HT0452,Estramustine phosphate sodium,vMost-DILI-concern,0.6313928979832101,2026-08-06T02:54:52.065883+00:00
HT0453,"Estrogens, conjugated",Ambiguous-DILI-concern,0.6381080979039906,2026-08-06T02:54:52.065883+00:00
HT0454,Estrone,Ambiguous-DILI-concern,0.6123315823618062,2026-08-06T02:54:52.065883+00:00
HT0455,Estropipate,Ambiguous-DILI-concern,0.6381080979039906,2026-08-06T02:54:52.065883+00:00
HT0456,Eszopiclone,vLess-DILI-concern,0.7030634513727618,2026-08-06T02:54:52.065883+00:00
HT0458,Etelcalcetide,vNo-DILI-concern,0.5420282966686572,2026-08-06T02:54:52.065883+00:00
HT0460,Ethacrynic acid,Ambiguous-DILI-concern,0.6546375563723977,2026-08-06T02:54:52.065883+00:00
HT0461,Ethambutol hydrochloride,vMost-DILI-concern,0.5310707913620892,2026-08-06T02:54:52.065883+00:00
HT0462,Ethanolamine oleate,vNo-DILI-concern,0.546037679841821,2026-08-06T02:54:52.065883+00:00
HT0463,Ethionamide,vLess-DILI-concern,0.6657331396626874,2026-08-06T02:54:52.065883+00:00
HT0464,Ethosuximide,Ambiguous-DILI-concern,0.6179463112702128,2026-08-06T02:54:52.065883+00:00
HT0465,Ethotoin,Ambiguous-DILI-concern,0.6577465452653692,2026-08-06T02:54:52.065883+00:00
HT0466,Etidronate disodium,vNo-DILI-concern,0.5441127864742971,2026-08-06T02:54:52.065883+00:00
HT0467,Etodolac,vMost-DILI-concern,0.6314753640979122,2026-08-06T02:54:52.065883+00:00
HT0468,Etomidate,vNo-DILI-concern,0.6403283715818127,2026-08-06T02:54:52.065883+00:00
HT0469,Etonogestrel,Ambiguous-DILI-concern,0.6212168071951928,2026-08-06T02:54:52.065883+00:00
HT0470,Etoposide,vLess-DILI-concern,0.6763105998564201,2026-08-06T02:54:52.065883+00:00
HT0471,Etravirine,vMost-DILI-concern,0.7035690939110124,2026-08-06T02:54:52.065883+00:00
HT0472,Everolimus,vLess-DILI-concern,0.5878685228142929,2026-08-06T02:54:52.065883+00:00
HT0473,Exemestane,vMost-DILI-concern,0.6449063103249086,2026-08-06T02:54:52.065883+00:00
HT0474,Exenatide synthetic,vNo-DILI-concern,0.5229562363259187,2026-08-06T02:54:52.065883+00:00
HT0476,Ezetimibe,vLess-DILI-concern,0.6441706658251802,2026-08-06T02:54:52.065883+00:00
HT0477,Falnidamol,vMost-DILI-concern,0.6893720088540819,2026-08-06T02:54:52.065883+00:00
HT0478,Famciclovir,Ambiguous-DILI-concern,0.6250117437692408,2026-08-06T02:54:52.065883+00:00
HT0479,Famotidine,vLess-DILI-concern,0.667340004197865,2026-08-06T02:54:52.065883+00:00
HT0480,Febuxostat,vMost-DILI-concern,0.664055652673155,2026-08-06T02:54:52.065883+00:00
HT0481,Fedratinib hydrochloride,Ambiguous-DILI-concern,0.6973797685268058,2026-08-06T02:54:52.065883+00:00
HT0482,Felbamate,vMost-DILI-concern,0.6160481129515349,2026-08-06T02:54:52.065883+00:00
HT0483,Felodipine,vLess-DILI-concern,0.689440390519999,2026-08-06T02:54:52.065883+00:00
HT0484,Fenclozic acid,vMost-DILI-concern,0.692804044559459,2026-08-06T02:54:52.065883+00:00
HT0485,Fenofibrate,vLess-DILI-concern,0.6774676171821297,2026-08-06T02:54:52.065883+00:00
HT0486,Fenofibric acid,vLess-DILI-concern,0.6827145405922884,2026-08-06T02:54:52.065883+00:00
HT0487,Fenoldopam mesylate,vNo-DILI-concern,0.6162557989870687,2026-08-06T02:54:52.065883+00:00
HT0488,Fenoprofen calcium,vMost-DILI-concern,0.6618069191024532,2026-08-06T02:54:52.065883+00:00
HT0489,Ferric maltol,vNo-DILI-concern,0.6571820902210835,2026-08-06T02:54:52.065883+00:00
HT0492,Ferumoxytol,vNo-DILI-concern,0.5975109583849388,2026-08-06T02:54:52.065883+00:00
HT0493,Fesoterodine fumarate,vNo-DILI-concern,0.5796161746149858,2026-08-06T02:54:52.065883+00:00
HT0494,Fexinidazole,Ambiguous-DILI-concern,0.6744831813727815,2026-08-06T02:54:52.065883+00:00
HT0495,Fexofenadine hydrochloride,vNo-DILI-concern,0.5589791930020339,2026-08-06T02:54:52.065883+00:00
HT0496,Fialuridine,vMost-DILI-concern,0.5807235757163365,2026-08-06T02:54:52.065883+00:00
HT0966,Perhexiline,vMost-DILI-concern,0.5607428702004563,2026-08-06T02:54:52.065883+00:00
HT0497,Fidaxomicin,Ambiguous-DILI-concern,0.6356981152337288,2026-08-06T02:54:52.065883+00:00
HT0498,Fiduxosin,vMost-DILI-concern,0.678086528496383,2026-08-06T02:54:52.065883+00:00
HT0500,Finasteride,vLess-DILI-concern,0.6146420278301657,2026-08-06T02:54:52.065883+00:00
HT0501,Finerenone,vNo-DILI-concern,0.6954334510556565,2026-08-06T02:54:52.065883+00:00
HT0502,Fingolimod hydrochloride,vMost-DILI-concern,0.5570073944633855,2026-08-06T02:54:52.065883+00:00
HT0503,Fipexide,vMost-DILI-concern,0.6599460215920415,2026-08-06T02:54:52.065883+00:00
HT0504,Flavoxate hydrochloride,vLess-DILI-concern,0.6531769119061507,2026-08-06T02:54:52.065883+00:00
HT0505,Flecainide acetate,vLess-DILI-concern,0.6206764823419578,2026-08-06T02:54:52.065883+00:00
HT0506,Flibanserin,vNo-DILI-concern,0.6178074597820282,2026-08-06T02:54:52.065883+00:00
HT0507,Florbetaben f-18,vNo-DILI-concern,0.5980260557787961,2026-08-06T02:54:52.065883+00:00
HT0508,Florbetapir f-18,vNo-DILI-concern,0.6058229785470827,2026-08-06T02:54:52.065883+00:00
HT0509,Flortaucipir f-18,vNo-DILI-concern,0.6884915670576286,2026-08-06T02:54:52.065883+00:00
HT0510,Fluciclovine f-18,vNo-DILI-concern,0.5627622897497007,2026-08-06T02:54:52.065883+00:00
HT0511,Fluconazole,vMost-DILI-concern,0.6610628400013348,2026-08-06T02:54:52.065883+00:00
HT0512,Flucytosine,Ambiguous-DILI-concern,0.6837343300734525,2026-08-06T02:54:52.065883+00:00
HT0513,Fludarabine phosphate,vNo-DILI-concern,0.5923263063243168,2026-08-06T02:54:52.065883+00:00
HT0514,Fludrocortisone acetate,vNo-DILI-concern,0.6015004661820103,2026-08-06T02:54:52.065883+00:00
HT0515,Flumazenil,vNo-DILI-concern,0.6797155859114817,2026-08-06T02:54:52.065883+00:00
HT0516,Fluorescein sodium,vNo-DILI-concern,0.6849338297262426,2026-08-06T02:54:52.065883+00:00
HT0517,Fluorodopa f-18,vNo-DILI-concern,0.5794521521502652,2026-08-06T02:54:52.065883+00:00
HT0518,Fluoroestradiol f-18,vNo-DILI-concern,0.5892459341460006,2026-08-06T02:54:52.065883+00:00
HT0519,Fluorouracil,vLess-DILI-concern,0.6785099961762835,2026-08-06T02:54:52.065883+00:00
HT0520,Fluoxetine hydrochloride,vLess-DILI-concern,0.6222619674932163,2026-08-06T02:54:52.065883+00:00
HT0521,Fluoxymesterone,Ambiguous-DILI-concern,0.6082893929617381,2026-08-06T02:54:52.065883+00:00
HT0522,Fluphenazine hydrochloride,Ambiguous-DILI-concern,0.6011261505870618,2026-08-06T02:54:52.065883+00:00
HT0523,Flurazepam hydrochloride,vLess-DILI-concern,0.6814791056744305,2026-08-06T02:54:52.065883+00:00
HT0524,Flurbiprofen sodium,vLess-DILI-concern,0.6656192004446527,2026-08-06T02:54:52.065883+00:00
HT0525,Flutamide,vMost-DILI-concern,0.666591522713418,2026-08-06T02:54:52.065883+00:00
HT0526,Flutemetamol f-18,vNo-DILI-concern,0.6914735489825375,2026-08-06T02:54:52.065883+00:00
HT0536,Fosdenopterin hydrobromide,vNo-DILI-concern,0.5810346820618976,2026-08-06T02:54:52.065883+00:00
HT0527,Fluvastatin sodium,vLess-DILI-concern,0.6478404861829019,2026-08-06T02:54:52.065883+00:00
HT0528,Fluvoxamine maleate,Ambiguous-DILI-concern,0.5890174208761931,2026-08-06T02:54:52.065883+00:00
HT0529,Folic acid,vNo-DILI-concern,0.5894614996817609,2026-08-06T02:54:52.065883+00:00
HT0531,Fomepizole,Ambiguous-DILI-concern,0.6880573946791648,2026-08-06T02:54:52.065883+00:00
HT0532,Fondaparinux sodium,vLess-DILI-concern,0.5917249627492266,2026-08-06T02:54:52.065883+00:00
HT0533,Fosamprenavir calcium,Ambiguous-DILI-concern,0.6308773057309142,2026-08-06T02:54:52.065883+00:00
HT0534,Fosaprepitant dimeglumine,Ambiguous-DILI-concern,0.6222090967680735,2026-08-06T02:54:52.065883+00:00
HT0535,Foscarnet sodium,Ambiguous-DILI-concern,0.5585994330092698,2026-08-06T02:54:52.065883+00:00
HT0537,Fosfomycin tromethamine,vLess-DILI-concern,0.5319453587153296,2026-08-06T02:54:52.065883+00:00
HT0538,Fosinopril sodium,vLess-DILI-concern,0.6108548899011089,2026-08-06T02:54:52.065883+00:00
HT0539,Fosphenytoin sodium,vMost-DILI-concern,0.6599619499643155,2026-08-06T02:54:52.065883+00:00
HT0540,Fospropofol disodium,vLess-DILI-concern,0.5911802921757533,2026-08-06T02:54:52.065883+00:00
HT0541,Fostamatinib disodium,Ambiguous-DILI-concern,0.6866301542463503,2026-08-06T02:54:52.065883+00:00
HT0542,Fostemsavir tromethamine,Ambiguous-DILI-concern,0.6832567917722623,2026-08-06T02:54:52.065883+00:00
